resource_uri,skos_prefLabel_ja,skos_prefLabel_en,altLabel,homepage,description,identifier,ndlAuthoritiesID,viafID,wikidataID,twitterID,seeAlso,language,disambiguatingDescription,note,additionalType,startDate,endDate,address,latitude,longitude,relatedOrganization,member,logo,source
https://collection.rcgs.jp/resource/AGENT0003017,メディアックス,"Mediax Co., Ltd",,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46518,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1990-02-01,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0008864
https://collection.rcgs.jp/resource/AGENT0000986,,Raven Software,"Raven Software Corporation|Raven Entertainment Software, Inc.",http://www.ravensoftware.com/,1990年、Raven Softwareを設立。,,,https://viaf.org/viaf/142131189,https://www.wikidata.org/entity/Q1062986,https://twitter.com/RavenSoftware,https://mediaarts-db.bunka.go.jp/id/C45134|https://ja.wikipedia.org/wiki/Raven_Software,http://id.loc.gov/vocabulary/iso639-2/jpn|http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1990,,"Middleton, Wisconsin, United States",,,,,,https://ja.wikipedia.org/wiki/Raven_Software (accessed 2018-12-14)|https://collection.rcgs.jp/resource/PACKAGE0003260|http://www.ravensoftware.com/about (accessed 2018-12-14)|https://en.wikipedia.org/wiki/Raven_Software (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0003448,テレビゲーム・ミュージアム・プロジェクト,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46908,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0018447
https://collection.rcgs.jp/resource/AGENT0001790,,FullPowerSideAttack.com,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45822,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0001119,タイレルラボラトリー,TYRELL LAB.,有限会社タイレルラボラトリー,,1996年、有限会社ドアーズ設立。のちに、タイレルラボラトリーに社名変更。,,,,https://www.wikidata.org/entity/Q22124608,,https://mediaarts-db.bunka.go.jp/id/C45258|https://ja.wikipedia.org/wiki/タイレルラボラトリー,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,,,,,,https://collection.rcgs.jp/resource/AGENT0000387|https://collection.rcgs.jp/resource/AGENT0000946,,,https://ja.wikipedia.org/wiki/タイレルラボラトリー (accessed 2018-10-25)|https://ja.wikipedia.org/wiki/F&C (accessed 2019-01-11)|https://collection.rcgs.jp/resource/PACKAGE0006063
https://collection.rcgs.jp/resource/AGENT0002321,上海アリス幻樂団,Team Shanghai Alice,,http://www16.big.or.jp/~zun/%20,,,,,https://www.wikidata.org/entity/Q1377647,https://twitter.com/korindo,https://mediaarts-db.bunka.go.jp/id/C46285|https://ja.wikipedia.org/wiki/上海アリス幻樂団,http://id.loc.gov/vocabulary/iso639-2/jpn,,,サークル,2001,,,,,,,,https://ja.wikipedia.org/wiki/上海アリス幻樂団 (accessed 2019-01-10)|https://collection.rcgs.jp/resource/PACKAGE0008933|http://www16.big.or.jp/~zun/top (accessed 2019-01-10)
https://collection.rcgs.jp/resource/AGENT0004236,,Rockstar London,Rockstar London Limited,,2005年11月21日、Rockstar Gamesのヨーロッパ地域出版事業本部として設立。,,,,https://www.wikidata.org/entity/Q2083043,,https://en.wikipedia.org/wiki/Rockstar_London,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,2005-11-21,,"London, England",,,,,,https://en.wikipedia.org/wiki/Rockstar_London (accessed 2019-09-09)
https://collection.rcgs.jp/resource/AGENT0002871,アイランドクリエイション,ISLAND Creations,有限会社アイランドクリエイション,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46396,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,,,東京都渋谷区神宮前2-6-10 外苑パレス5F,,,,,,https://collection.rcgs.jp/resource/PACKAGE0002689
https://collection.rcgs.jp/resource/AGENT0002316,普賢電子,,株式会社普賢電子,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46280,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0001857,,Gakken×TOPPAN,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45878,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0003050,,Beyond Software,,,,,,,https://www.wikidata.org/entity/Q4035073,,https://en.wikipedia.org/wiki/Beyond_Software|https://mediaarts-db.bunka.go.jp/id/C46548,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1983,,"Farringdon Road, LONDON",,,https://collection.rcgs.jp/resource/AGENT0003142,,,https://collection.rcgs.jp/resource/PACKAGE0007646|https://en.wikipedia.org/wiki/Beyond_Software (accessed 2018-11-10)
https://collection.rcgs.jp/resource/AGENT0002858,シンコー・ミュージック,"SHINKO MUSIC PUB. CO., LTD.",株式会社シンコー・ミュージック,,1932年、新興音楽出版社を創業。1983年、シンコー・ミュージックに社名変更。2004年、シンコーミュージック・エンタテイメントに社名変更 (廃止）。,,,,,,https://mediaarts-db.bunka.go.jp/id/C46385,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1983,2004,東京都千代田区神田小川町二丁目1番 シンコーミュージック・プラザビル,,,,,,https://www.mobygames.com/company/shinko-music (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0003016|https://www.shinko-music.co.jp/ (accessed 2018-10-25)|https://ja.wikipedia.org/wiki/シンコーミュージック・エンタテイメント (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0000854,デジタルゴルフ,DIGITAL GOLF Inc.,株式会社デジタルゴルフ,,2003年、T&Eソフトの創業者によって設立。2006年、ティーアンドイーソフトのブランド名でゲーム開発を開始。2008年、デジタルゴルフ名古屋支社の開発部門を、株式会社ティーアンドイーソフトとして分社化。2011年、コナミの完全子会社となる。2014年、コナミデジタルエンタテインメントと合併。2016年、コナミアミューズメントへ再移管。,,,,https://www.wikidata.org/entity/Q11320478,,https://mediaarts-db.bunka.go.jp/id/C45025|https://ja.wikipedia.org/wiki/デジタルゴルフ,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2003,2014,東京都港区,,,,,,https://ja.wikipedia.org/wiki/T&E_SOFT (accessed 2018-10-25)|https://ja.wikipedia.org/wiki/デジタルゴルフ (accessed 2018-12-04)
https://collection.rcgs.jp/resource/AGENT0002195,セガサミーホールディングス株式会社,SEGA SAMMY HOLDINGS INC.,セガサミーグループ|セガサミー,https://www.segasammy.co.jp/japanese/,2004年、セガサミーホールディングス（株）設立。2015年、セガが、セガネットワークスを吸収合併し、セガゲームスに商号変更。,,,,https://www.wikidata.org/entity/Q1457152,,https://mediaarts-db.bunka.go.jp/id/C46177|https://ja.wikipedia.org/wiki/セガサミーホールディングス,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2004-10-01,,東京都品川区西品川一丁目1－1 住友不動産大崎ガーデンタワー ,,,https://collection.rcgs.jp/resource/AGENT0000367|https://collection.rcgs.jp/resource/AGENT0000410,,,https://ja.wikipedia.org/wiki/セガサミーホールディングス (accessed 2018-12-17)|https://www.segasammy.co.jp/japanese/pr/corp/data/ (accessed 2018-12-17)
https://collection.rcgs.jp/resource/AGENT0004077,FELISTELLA株式会社,Felistella,フェリステラ株式会社,http://felistella.co.jp/,2010年、設立。,,,,https://www.wikidata.org/entity/Q11199056,,https://ja.wikipedia.org/wiki/FELISTELLA,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2010-07,,"岐阜県岐阜市水主町1丁目176-2
ピースランドビル 2A",,,https://collection.rcgs.jp/resource/AGENT0000221|https://collection.rcgs.jp/resource/AGENT0001167,,,http://felistella.co.jp/ (accessed 2019-09-25)|https://ja.wikipedia.org/wiki/フライト・プラン (accessed 2019-09-25)|https://ja.wikipedia.org/wiki/FELISTELLA (accessed 2019-09-25)|https://en.wikipedia.org/wiki/Felistella (accessed 2019-09-25)|https://www.mobygames.com/company/felistella (accessed 2019-09-25)
https://collection.rcgs.jp/resource/AGENT0000517,ポニーキャニオン,Pony Canyon Inc,ポニキャン|株式会社ポニーキャニオン,http://www.ponycanyon.co.jp/,1966年、株式会社ニッポン放送サービスを設立。1970年、株式会社ポニーに社名変更、同年レコード会社として株式会社キャニオン・レコードを設立。1987年、ポニーとキャニオン・レコードが合併し、株式会社ポニーキャニオンとなる。,,https://id.ndl.go.jp/auth/ndlna/01059708,https://viaf.org/viaf/149257111,https://www.wikidata.org/entity/Q513712,https://twitter.com/ponycanyon,https://mediaarts-db.bunka.go.jp/id/C44950|https://ja.wikipedia.org/wiki/ポニーキャニオン,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1966-10-01,,東京都港区六本木一丁目5番17号 泉ガーデンANNEX,,,https://collection.rcgs.jp/resource/AGENT0002174,,,https://collection.rcgs.jp/resource/PACKAGE0004371|https://ja.wikipedia.org/wiki/ポニーキャニオン (accessed 2018-10-25)|http://www.ponycanyon.co.jp/ (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0004319,,Electronic Arts UK Ltd.,EA UK,,1995年、設立。2008年、EA Bright Lightに名称変更。,,,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,,,制作チーム,1995,2008,"Guildford, Surrey, UK",,,https://collection.rcgs.jp/resource/AGENT0001204|https://collection.rcgs.jp/resource/AGENT0000099,,,https://en.wikipedia.org/wiki/EA_Bright_Light (accessed 2019-09-17)|https://en.wikipedia.org/wiki/Electronic_Arts (accessed 2019-09-17)|https://www.mobygames.com/company/ea-bright-light (accessed 2019-09-17)
https://collection.rcgs.jp/resource/AGENT0001488,,Heavy Spectrum Ltd.,,https://www.heavyspectrum.com,,,,,,https://twitter.com/HeavySpectrum,https://mediaarts-db.bunka.go.jp/id/C45562,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,,,U.K,,,,,,https://www.mobygames.com/company/heavy-spectrum-limited (accessed 2019-09-26)
https://collection.rcgs.jp/resource/AGENT0002219,ルーツ,,有限会社ルーツ,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46198,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,,,,,,https://collection.rcgs.jp/resource/AGENT0002943,,,https://collection.rcgs.jp/resource/PACKAGE0008465|https://ja.wikipedia.org/wiki/GARNET_CRADLE (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0001621,,DotEmu,DotEmu SAS.,http://corporate.dotemu.com/index.php/ja/,2007年、設立。,,,,https://www.wikidata.org/entity/Q4037549,,https://mediaarts-db.bunka.go.jp/id/C45682|https://ja.wikipedia.org/wiki/DotEmu,http://id.loc.gov/vocabulary/iso639-2/fra,,,企業,2007-01-20,,フランス、パリ,,,,,,http://corporate.dotemu.com/index.php/ja/ (accessed 2019-09-13)|https://ja.wikipedia.org/wiki/DotEmu (accessed 2019-09-13)
https://collection.rcgs.jp/resource/AGENT0001697,アキ,AKI Corporation,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45745,,,,,,,,,,https://collection.rcgs.jp/resource/AGENT0001112,,,
https://collection.rcgs.jp/resource/AGENT0001280,講談社,Kodansha Ltd.,株式会社講談社,http://www.kodansha.co.jp/,1909年、大日本雄辯會を創立。1925年、社名を大日本雄辯會講談社に変更。1938年、株式会社とする。1958年、社名を株式会社講談社に変更。,,,https://viaf.org/viaf/134204114,https://www.wikidata.org/entity/Q726081,https://twitter.com/kdspr3,https://mediaarts-db.bunka.go.jp/id/C45392|https://ja.wikipedia.org/wiki/講談社,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1958,,東京都文京区音羽二丁目12番21号,,,https://collection.rcgs.jp/resource/AGENT0001752|https://collection.rcgs.jp/resource/AGENT0001891,,,http://www.kodansha.co.jp/ (accessed 2020-08-03)|https://ja.wikipedia.org/wiki/講談社 (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0004348
https://collection.rcgs.jp/resource/AGENT0001179,,Image Space Incorporated,,http://www.imagespaceinc.com,,,,,https://www.wikidata.org/entity/Q3739871,,https://en.wikipedia.org/wiki/Image_Space_Incorporated|https://mediaarts-db.bunka.go.jp/id/C45310,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1992,,"Ann Arbor, Michigan, US",,,,,,http://www.imagespaceinc.com (accessed 2019-08-29)|https://en.wikipedia.org/wiki/Image_Space_Incorporated (accessed 2019-08-29)
https://collection.rcgs.jp/resource/AGENT0001476,オリハルコンテクノロジーズ,"ORIHALCON Technologies, Inc.",株式会社オリハルコンテクノロジーズ,https://www.orihalcon.co.jp,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45551,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2006-11-06,,東京都中野区中野3-33-18-301,,,,,,https://www.orihalcon.co.jp/contact/ (accessed 2019-09-26)
https://collection.rcgs.jp/resource/AGENT0000813,東宝株式会社,"Toho Co.,Ltd.",東宝,http://www.toho.co.jp/,1932年、株式会社東京宝塚劇場を設立。1943年、東宝株式会社と改称。1987年から1998年まで、ゲームソフトの販売を行う。,,https://id.ndl.go.jp/auth/ndlna/00305364,https://viaf.org/viaf/132582580,https://www.wikidata.org/entity/Q875920,,https://mediaarts-db.bunka.go.jp/id/C45012|https://ja.wikipedia.org/wiki/東宝,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1943,,東京都千代田区有楽町1丁目2-2東宝日比谷ビル10階から12階,,,,,,https://ja.wikipedia.org/wiki/東宝 (accessed 2018-12-19)|http://www.toho.co.jp/ (accessed 2018-12-19)|https://collection.rcgs.jp/resource/PACKAGE0000908
https://collection.rcgs.jp/resource/AGENT0005566,ワークスコーポレーション,"Works Corporation Co., Ltd.",株式会社ワークスコーポレーション,https://www.wgn.co.jp/,1999年、創業。2015年、ボーンデジタルに経営統合。,,https://id.ndl.go.jp/auth/ndlna/00974226,https://viaf.org/viaf/255213391,https://www.wikidata.org/entity/Q11351651,,https://ja.wikipedia.org/wiki/ワークスコーポレーション,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,,,東京都渋谷区道玄坂1-10-8,,,,,,https://ja.wikipedia.org/wiki/ワークスコーポレーション (accessed 2019-12-05)|https://collection.rcgs.jp/resource/PACKAGE0021115
https://collection.rcgs.jp/resource/AGENT0000251,アトラス,ATLUS,"株式会社アトラス|ATLUS. CO., LTD.",https://www.atlus.co.jp/,1986年、設立。2010年、インデックス・ホールディングスに吸収合併され解散・消滅、インデックスのブランドとして存続。2013年、インデックスが民事再生法手続きを申請、同年、セガにアトラスブランドを譲渡。,,https://id.ndl.go.jp/auth/ndlna/395478,https://viaf.org/viaf/259335196,https://www.wikidata.org/entity/Q780528,,https://mediaarts-db.bunka.go.jp/id/C44807|https://ja.wikipedia.org/wiki/アトラス_(ゲーム会社),http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1986,2010,東京都世田谷区三軒茶屋2-11-22サンタワーズセンタービル,,,https://collection.rcgs.jp/resource/AGENT0000624|https://collection.rcgs.jp/resource/AGENT0002913|https://collection.rcgs.jp/resource/AGENT0000410,,,https://collection.rcgs.jp/resource/PACKAGE0008348|https://www.atlus.co.jp/ (accessed 2018-10-25)|https://ja.wikipedia.org/wiki/アトラス_(ゲーム会社) (accessed 2020-08-03)|会社四季報 上場会社版2018年上期 <2018--0912>|ゲームの全仕事 2002
https://collection.rcgs.jp/resource/AGENT0003183,,THQ (UK) LIMITED,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46666,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,,,"Woking, Surrey, London, UK",,,https://collection.rcgs.jp/resource/AGENT0002953|https://collection.rcgs.jp/resource/AGENT0001766,,,https://collection.rcgs.jp/resource/PACKAGE0008754
https://collection.rcgs.jp/resource/AGENT0001773,ハイスコアメディアワーク,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45806,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0000151,,Oddworld Inhabitants,Oddworld Inhabitants Inc.,http://www.oddworld.com/,1994年、設立。,,,https://viaf.org/viaf/130401065,https://www.wikidata.org/entity/Q1758803,https://twitter.com/OddworldInc,https://mediaarts-db.bunka.go.jp/id/C44755,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1994,,"San Luis Obispo, California, United States",,,,,,https://www.mobygames.com/company/oddworld-inhabitants-inc (accessed 2018-11-21)|http://www.oddworld.com/ (accessed 2018-11-21)|https://en.wikipedia.org/wiki/Oddworld_Inhabitants (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0002070,エンゼルプランニング,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46069,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0002019,富貴商会,"Fuuki Shokai Co.,Ltd. ",,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46026,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0000565,ロボット,"ROBOT COMMUNICATIONS, INC",株式会社ロボット,http://www.robot.co.jp/,TVCMが事業の中心だが、「踊る大捜査線THE MOVIE」「ALWAYS 三丁目の夕日」などの成功により映画製作会社としても知名度が高い。1986年、設立。2006年、IMAGICAグループと経営統合し、「イマジカ・ロボット ホールディングス」を設立。,,,https://viaf.org/viaf/233418547,https://www.wikidata.org/entity/Q5386523,,https://ja.wikipedia.org/wiki/ロボット_(企業)|https://mediaarts-db.bunka.go.jp/id/C44976,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1986,2006,東京都渋谷区恵比寿南三丁目9番7号,,,,,,https://ja.wikipedia.org/wiki/ロボット_(企業) (accessed 2018-10-25)|http://www.robot.co.jp/ (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0002936,,"7th LEVEL, Inc.",,,"1993年、設立。1997年、Pulse Entertainment, Inc.との統合が発表された。1998年、倒産し廃止。",,,,https://www.wikidata.org/entity/Q270119,,https://mediaarts-db.bunka.go.jp/id/C46448|https://en.wikipedia.org/wiki/7th_Level,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1993,1998,"Dallas, Texas, USA",,,https://collection.rcgs.jp/resource/AGENT0001598,,,https://en.wikipedia.org/wiki/7th_Level (accessed 2018-10-25)|https://www.mobygames.com/company/7th-level-inc (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0008615
https://collection.rcgs.jp/resource/AGENT0002319,テイジイエル販売,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46283,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0000931
https://collection.rcgs.jp/resource/AGENT0003744,大牟田市教育委員会,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C47198,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0019642
https://collection.rcgs.jp/resource/AGENT0000465,ネットレヴォ,"Netrevo, Inc",有限会社ネットレヴォ,http://www.netrevo.net/,2005年、設立。,,,,https://www.wikidata.org/entity/Q54150208,,https://mediaarts-db.bunka.go.jp/id/C44921,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2005,,横浜市神奈川区西神奈川 1-9-3-3F,,,,,,http://www.netrevo.jp/corporation?showall=1 (accessed 2020-08-03)|https://www.mobygames.com/company/netrevo (accessed 2018-11-27)
https://collection.rcgs.jp/resource/AGENT0001879,ペルペトゥーム,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45896,,,,,,,,,,,,,
