resource_uri,exemplarOf,identifier,spatial,owns,holdingAgent
https://collection.rcgs.jp/resource/ITEM0006495,https://collection.rcgs.jp/resource/PACKAGE0005923,RCGSa0010648|S9792,D22,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013454,,S16272|RCGSa0004712,V94,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007300,https://collection.rcgs.jp/resource/PACKAGE0005271,RCGSa0011494|S10643,D46,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019462,,RCGSa0021156,1,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013636,,S16450|RCGSa0016116,24,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0016720,,RCGSa0017909,P2.E26,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0016505,https://collection.rcgs.jp/resource/PACKAGE0010081,RCGSa0017644|S18965,A124,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013535,,RCGSa0015826|S16353,52,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007436,https://collection.rcgs.jp/resource/PACKAGE0005547,S10695|RCGSa0012042,D47,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005446,https://collection.rcgs.jp/resource/PACKAGE0006797,RCGSa0009436|S8775,A76,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010186,https://collection.rcgs.jp/resource/PACKAGE0010279,S13331|RCGSa0015065,C175,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004533,https://collection.rcgs.jp/resource/PACKAGE0006350,S3498|RCGSa0006964,A40,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002569,https://collection.rcgs.jp/resource/PACKAGE0002691,S6135|RCGSa0002573,C10,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004019,https://collection.rcgs.jp/resource/PACKAGE0006022,S7571|RCGSa0004025,D13,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019963,,RCGSa0021654,C192,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0016718,,RCGSa0017906,P2.E26,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014304,,S17117|RCGSa0005322,V43,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001300,https://collection.rcgs.jp/resource/PACKAGE0001274,RCGSa0001299|S4907,A39,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0020441,,RCGSa0022041,53,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007275,https://collection.rcgs.jp/resource/PACKAGE0007294,RCGSa0011469|S10618,D44,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017487,,RCGSa0020805,A134.E68,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000244,https://collection.rcgs.jp/resource/PACKAGE0001612,S3845|RCGSa0000245,A3,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0016931,,RCGSa0018274,P5,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013331,,S16149|RCGSa0013563,40,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017144,https://collection.rcgs.jp/resource/PACKAGE0005740,RCGSa0020447|E-jb-23,D106,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0014921,,S17814|RCGSa0013554,48,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0012631,,S15401|RCGSa0007181,17,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0003806,https://collection.rcgs.jp/resource/PACKAGE0002500,S7359|RCGSa0003812,C65,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0012002,,RCGSa0005140|S14868,V121,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009074,https://collection.rcgs.jp/resource/PACKAGE0009322,RCGSa0013714|S12341,A118,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0018238,,RCGSa0018722,19,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0003605,https://collection.rcgs.jp/resource/PACKAGE0002486,S7164|RCGSa0003611,C61,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0003324,https://collection.rcgs.jp/resource/PACKAGE0001998,S6885|RCGSa0003329,C48,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011492,https://collection.rcgs.jp/resource/PACKAGE0018238,RCGSa0017095|S15835,C168,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011208,https://collection.rcgs.jp/resource/PACKAGE0015437,S14297|RCGSa0020913|E-lb-399,C163,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0009174,,S12440|RCGSa0014023,A192,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005418,https://collection.rcgs.jp/resource/PACKAGE0007438,RCGSa0009407|S8746,D25,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000770,https://collection.rcgs.jp/resource/PACKAGE0000013,RCGSa0000771|S4383,A27,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007722,https://collection.rcgs.jp/resource/PACKAGE0005876,S11042|RCGSa0012348,D54,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013739,,RCGSa0007012|S16553,7,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0012481,,RCGSa0009069|S15277,V160,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0018246,,RCGSa0019095,20,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010902,https://collection.rcgs.jp/resource/PACKAGE0001441,E-lb-33|RCGSa0020572|S14005,A136,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0003323,https://collection.rcgs.jp/resource/PACKAGE0001998,S6884|RCGSa0003328,C48,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009735,https://collection.rcgs.jp/resource/PACKAGE0009953,RCGSa0014426|S12959,A125,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013239,,S16063|RCGSa0015987,6,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002485,https://collection.rcgs.jp/resource/PACKAGE0002656,RCGSa0002489|S6053,C11,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007155,https://collection.rcgs.jp/resource/PACKAGE0007732,S10488|RCGSa0011324,D35,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0003995,https://collection.rcgs.jp/resource/PACKAGE0006044,S7547|RCGSa0004001,D14,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019389,,RCGSa0016016,6,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000706,https://collection.rcgs.jp/resource/PACKAGE0006391,S4320|RCGSa0000707,A40,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000384,https://collection.rcgs.jp/resource/PACKAGE0000612,S3999|RCGSa0000385,C81,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017997,,RCGSa0019133,20,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0018467,https://collection.rcgs.jp/resource/PACKAGE0007741,RCGSa0011065,D35,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000002,https://collection.rcgs.jp/resource/PACKAGE0001430,S3391|RCGSa0000002,A1,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013676,,S16490|RCGSa0016158,24,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009036,,RCGSa0014012 |S12303,A190,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015770,,S18636|RCGSa0010528,A177,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0012938,,RCGSa0016299|S15590,38,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010968,https://collection.rcgs.jp/resource/PACKAGE0002823,RCGSa0020851|S14067|E-lb-340,C158,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0008872,https://collection.rcgs.jp/resource/PACKAGE0009120,RCGSa0013367|S12205,A113,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014228,,RCGSa0006292|S17041,V218,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004014,https://collection.rcgs.jp/resource/PACKAGE0006085,RCGSa0004020|S7566,D14,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019095,,RCGSa0019799,P14,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019566,,RCGSa0021270,A187,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001947,https://collection.rcgs.jp/resource/PACKAGE0000349,RCGSa0001948|S5524,A31,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000802,https://collection.rcgs.jp/resource/PACKAGE0004598,S4415|RCGSa0000803,A25,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010818,https://collection.rcgs.jp/resource/PACKAGE0010580,S13937|RCGSa0015690,A131,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001237,https://collection.rcgs.jp/resource/PACKAGE0001190,S4844|RCGSa0001236,C97,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0012344,,S15142|RCGSa0005296,V148,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010884,https://collection.rcgs.jp/resource/PACKAGE0015380,S13988|RCGSa0013987,C5,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0020505,,RCGSa0022160,53,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013694,,RCGSa0004435|S16508,V78,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015394,,RCGSa0016215|S18265,48,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006489,https://collection.rcgs.jp/resource/PACKAGE0005255,S9783|RCGSa0010642,D22,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000346,https://collection.rcgs.jp/resource/PACKAGE0000684,RCGSa0000347|S3961,C81,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001772,https://collection.rcgs.jp/resource/PACKAGE0000143,S5351|RCGSa0001773,A28,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0003952,https://collection.rcgs.jp/resource/PACKAGE0005976,S7504|RCGSa0003958,D9,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015663,,S18529|RCGSa0006837,5,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001062,https://collection.rcgs.jp/resource/PACKAGE0001084,S4670|RCGSa0001061,A33,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0012074,,S14939|RCGSa0007019,15,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013483,,S16301|RCGSa0004705,V92,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014132,,RCGSa0006286|S16945,38,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011375,https://collection.rcgs.jp/resource/PACKAGE0016332,E-1b-527|RCGSa0020522|S14455,A139,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0000606,https://collection.rcgs.jp/resource/PACKAGE0000773,S4221|RCGSa0000607,C93,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005493,https://collection.rcgs.jp/resource/PACKAGE0007200,RCGSa0009484|S8862,A76,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017898,,RCGSa0018744,19,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004315,https://collection.rcgs.jp/resource/PACKAGE0003031,S7867|RCGSa0004792,C82,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006640,https://collection.rcgs.jp/resource/PACKAGE0007797,RCGSa0010796|S9927,A96,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009320,https://collection.rcgs.jp/resource/PACKAGE0009565,S12558|RCGSa0013947,C5,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002442,https://collection.rcgs.jp/resource/PACKAGE0002696,S6010|RCGSa0002446,C11,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0018122,,RCGSa0020003,A134.E61,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014684,,RCGSa0015909|S17581,13,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010453,https://collection.rcgs.jp/resource/PACKAGE0005475,S13585|RCGSa0015394,D94,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000241,https://collection.rcgs.jp/resource/PACKAGE0001630,S3841|RCGSa0000242,A4,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019346,,RCGSa0021102,A195,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007203,https://collection.rcgs.jp/resource/PACKAGE0006808,RCGSa0011373|S10546,A86,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0012474,,S15270|RCGSa0007192,V159,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0020835,,RCGSa0022384,D112.E110,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014168,,S16981|RCGSa0016501,42,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001703,https://collection.rcgs.jp/resource/PACKAGE0004807,RCGSa0001704|S5282,C75,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011973,,S14840|RCGSa0004764,V119,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019550,,RCGSa0021275,18,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002266,https://collection.rcgs.jp/resource/PACKAGE0006297,S5837|RCGSa0002268,A41,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002872,https://collection.rcgs.jp/resource/PACKAGE0003657,RCGSa0002877|S6436,C31,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007013,https://collection.rcgs.jp/resource/PACKAGE0005800,S10460|RCGSa0011181,D42,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010526,https://collection.rcgs.jp/resource/PACKAGE0003505,RCGSa0015500|S13658,C133,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006829,https://collection.rcgs.jp/resource/PACKAGE0007658,RCGSa0010996|S10134,C115,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013809,,RCGSa0004387|S16623,V74,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000638,https://collection.rcgs.jp/resource/PACKAGE0001772,S4253|RCGSa0000639,A7,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019373,,RCGSa0021078,A195,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017483,https://collection.rcgs.jp/resource/PACKAGE0006267,RCGSa0018609,A176,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0019976,,RCGSa0021653,C192,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011269,https://collection.rcgs.jp/resource/PACKAGE0015497,RCGSa0020364|S14354|E-lb-185,A138,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0014166,,S16979|RCGSa0016499,42,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0012678,,RCGSa0006769|S15448,39,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008482,https://collection.rcgs.jp/resource/PACKAGE0004019,S10917|RCGSa0014933,C124,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019894,,RCGSa0021522,A72,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000233,https://collection.rcgs.jp/resource/PACKAGE0001530,S3832|RCGSa0000234,A3,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017435,,RCGSa0018549,P11.E48,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006015,https://collection.rcgs.jp/resource/PACKAGE0004092,S9344|RCGSa0010017,C104,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011868,,RCGSa0004915|S14737,V107,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011996,,RCGSa0005129|S14862,V121,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0020213,,RCGSa0021830,A198.E98,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013956,,RCGSa0016528|S16769,42,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014347,,S17160|RCGSa0005423,V37,https://collection.rcgs.jp/resource/AGENT0000848,
